Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
147.32.84.165-192.5.6.30-2079-53-17,147.32.84.165,2079,192.5.6.30,53,17,10/08/2011 08:25:28 PM,60454339,3,3,113.0,316.0,39.0,35.0,37.666666666666664,2.309401076758503,182.0,35.0,105.33333333333334,73.7043644117045,7.09626483551495,0.09924845923797132,1.20908678E7,2.6885462905853745E7,6.0184895E7,6.0,6.0319008E7,3.0159504E7,4.2651971105964236E7,6.0319002E7,6.0,6.0454339E7,3.02271695E7,4.255800722134626E7,6.0320225E7,134114.0,0,0,0,0,24,24,0.04962422961898566,0.04962422961898566,35.0,182.0,66.28571428571428,56.10322119603676,3147.571428571429,0,0,0,0,0,0,0,0,1.0,77.33333333333333,37.666666666666664,105.33333333333333,0,0,0,0,0,0,3,113,3,316,-1,-1,3,0,134114.0,0.0,134114.0,134114.0,6.0184895E7,0.0,6.0184895E7,6.0184895E7,No Label
147.32.84.165-192.203.230.10-2079-53-17,147.32.84.165,2079,192.203.230.10,53,17,10/08/2011 08:25:28 PM,202172,1,2,30.0,532.0,30.0,30.0,30.0,0.0,502.0,30.0,266.0,333.75440072005046,2779.81124982688,14.838850088043845,101086.0,142945.8784575477,202164.0,8.0,0,0,0,0,0,202172.0,202172.0,0.0,202172.0,202172.0,0,0,0,0,8,16,4.946283362681282,9.892566725362563,30.0,502.0,148.0,236.0,55696.0,0,0,0,0,0,0,0,0,2.0,197.33333333333334,30.0,266.0,0,0,0,0,0,0,1,30,2,532,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-213.180.199.34-2079-53-17,147.32.84.165,2079,213.180.199.34,53,17,10/08/2011 06:46:45 PM,379478,1,2,32.0,244.0,32.0,32.0,32.0,0.0,212.0,32.0,122.0,127.27922061357856,727.3148904547827,7.905596635378072,189739.0,179619.2645570068,316749.0,62729.0,0,0,0,0,0,379478.0,379478.0,0.0,379478.0,379478.0,0,0,0,0,8,16,2.6351988784593576,5.270397756918715,32.0,212.0,77.0,90.0,8100.0,0,0,0,0,0,0,0,0,2.0,102.66666666666667,32.0,122.0,0,0,0,0,0,0,1,32,2,244,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-77.221.159.237-2079-53-17,147.32.84.165,2079,77.221.159.237,53,17,10/08/2011 08:22:32 PM,53274,1,2,27.0,454.0,27.0,27.0,27.0,0.0,427.0,27.0,227.0,282.842712474619,9028.794533918985,56.312647820700526,26637.0,37666.164020245014,53271.0,3.0,0,0,0,0,0,53274.0,53274.0,0.0,53274.0,53274.0,0,0,0,0,8,16,18.770882606900177,37.54176521380035,27.0,427.0,127.0,200.0,40000.0,0,0,0,0,0,0,0,0,2.0,169.33333333333334,27.0,227.0,0,0,0,0,0,0,1,27,2,454,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-15.243.160.50-2077-53-17,147.32.84.165,2077,15.243.160.50,53,17,10/08/2011 08:26:20 PM,119991378,23,13,828.0,1320.0,36.0,36.0,36.0,0.0,107.0,36.0,101.53846153846152,19.691856965995633,17.901286207414003,0.30002155654883805,3428325.085714285,6260617.53036578,3.0073747E7,5.0,1.19831913E8,5446905.136363637,7331810.390203029,3.0233173E7,5.0,1.19991378E8,9999281.5,7404454.744121167,3.0585573E7,160139.0,0,0,0,0,184,104,0.1916804389062021,0.10834111764263596,36.0,107.0,59.02702702702702,33.69510884921372,1135.3603603603603,0,0,0,0,0,0,0,0,0.0,60.666666666666664,36.0,101.53846153846153,0,0,0,0,0,0,23,828,13,1320,-1,-1,23,0,595559.2999999999,1259169.6133710104,4165360.0,159354.0,1.13876319E7,6928239.891697097,3.0073747E7,7098878.0,No Label
147.32.84.165-194.186.222.131-2079-53-17,147.32.84.165,2079,194.186.222.131,53,17,10/08/2011 08:26:32 PM,116045870,13,8,390.0,541.0,30.0,30.0,30.0,0.0,73.0,30.0,67.625,15.20279579551077,8.022689648498478,0.1809629244022213,5802293.5,1.1921012521537907E7,4.7529566E7,6.0,1.15976962E8,9664746.833333332,1.4360479320812292E7,4.7598543E7,6.0,1.1604587E8,1.657798142857143E7,1.5633153082317365E7,4.7598242E7,68988.0,0,0,0,0,104,64,0.11202466748708938,0.06893825691513193,30.0,73.0,43.68181818181819,20.499445668780233,420.2272727272727,0,0,0,0,0,0,0,0,0.0,45.76190476190476,30.0,67.625,0,0,0,0,0,0,13,390,8,541,-1,-1,13,0,75939.33333333333,17300.90594930412,111254.0,68676.0,1.9253554833333332E7,1.5160482876801549E7,4.7529566E7,7910198.0,No Label
147.32.84.165-193.169.178.59-2079-53-17,147.32.84.165,2079,193.169.178.59,53,17,10/08/2011 08:26:28 PM,114353538,29,16,870.0,1125.0,30.0,30.0,30.0,0.0,73.0,30.0,70.3125,10.749999999999998,17.445896601817427,0.3935164647026487,2598944.045454546,4417125.872337913,1.6978665E7,5.0,1.14288514E8,4081732.642857142,5034736.468859651,1.704395E7,5.0,1.14353538E8,7623569.2,4480539.969604272,1.704369E7,65003.0,0,0,0,0,232,128,0.2535994994750403,0.13991696522760844,30.0,73.0,44.02173913043478,20.380261835014977,415.35507246376807,0,0,0,0,0,0,0,0,0.0,45.0,30.0,70.3125,0,0,0,0,0,0,29,870,16,1125,-1,-1,29,0,1279557.2727272727,2100118.2728124666,5262683.0,65003.0,9110307.545454547,4079531.1315871184,1.6978665E7,5082723.0,No Label
147.32.84.165-78.129.163.119-2808-6251-6,147.32.84.165,2808,78.129.163.119,6251,6,10/08/2011 08:27:08 PM,61456586,75,34,44432.0,35214.0,1460.0,0.0,592.4266666666665,696.9020477399561,4380.0,0.0,1035.705882352941,1445.6708525469217,1295.9717612690038,1.7736097478633128,569042.4629629628,5773050.350925747,6.0008335E7,0.0,6.1456574E7,830494.2432432433,6973604.0276365485,6.0008335E7,4.0,6.1285619E7,1857139.96969697,1.0444196529209936E7,6.0036144E7,99.0,0,1,0,0,1500,680,1.220373679722463,0.5532360681408498,0.0,4380.0,724.3454545454546,1004.5276258649824,1009075.751125938,0,0,0,1,1,0,0,0,0.0,730.9908256880734,592.4266666666666,1035.7058823529412,0,0,0,0,0,0,75,44432,34,35214,-1,62780,43,0,628847.0,0.0,628847.0,628847.0,6.0008335E7,0.0,6.0008335E7,6.0008335E7,No Label
128.63.2.53-147.32.84.165-53-2077-17,147.32.84.165,2077,128.63.2.53,53,17,10/08/2011 08:24:08 PM,588472,5,4,154.0,1242.0,34.0,28.0,30.8,2.949576240750525,421.0,28.0,310.5,189.66022250329667,2372.245408447641,15.293845756467597,73559.0,94661.61271754098,263356.0,9.0,463870.0,115967.5,136167.40324198984,263356.0,9.0,588472.0,196157.33333333334,239642.49013339294,463424.0,436.0,0,0,0,0,40,32,8.496580975815332,6.797264780652266,28.0,421.0,142.4,181.4565757664596,32926.48888888889,0,0,0,0,0,0,0,0,0.0,158.22222222222223,30.8,310.5,0,0,0,0,0,0,5,154,4,1242,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-192.33.4.12-2077-53-17,147.32.84.165,2077,192.33.4.12,53,17,10/08/2011 08:27:10 PM,77717057,3,3,129.0,754.0,57.0,36.0,43.0,12.12435565298214,414.0,57.0,251.33333333333331,180.5943889862953,11.361727194584839,0.07720312929502722,1.55434114E7,3.4667435559986554E7,7.7558354E7,7.0,7.7579851E7,3.87899255E7,5.4857228826047026E7,7.7579844E7,7.0,7.7717057E7,3.88585285E7,5.476056591484526E7,7.7580096E7,136961.0,0,0,0,0,24,24,0.03860156464751361,0.03860156464751361,36.0,414.0,134.28571428571428,151.4350402930954,22932.571428571424,0,0,0,0,0,0,0,0,1.0,156.66666666666666,43.0,251.33333333333334,0,0,0,0,0,0,3,129,3,754,-1,-1,3,0,136961.0,0.0,136961.0,136961.0,7.7558354E7,0.0,7.7558354E7,7.7558354E7,No Label
147.32.84.165-192.203.230.10-2077-53-17,147.32.84.165,2077,192.203.230.10,53,17,10/08/2011 08:26:09 PM,61629965,3,3,103.0,737.0,35.0,34.0,34.333333333333336,0.5773502691896257,401.0,35.0,245.66666666666666,189.170117442828,13.629733523295041,0.09735523945210743,1.2325993E7,2.701275751839462E7,6.064778E7,202232.0,6.1088925E7,3.05444625E7,4.2860370323622316E7,6.0851321E7,237604.0,6.1629965E7,3.08149825E7,4.28119688644501E7,6.1087616E7,542349.0,0,0,0,0,24,24,0.048677619726053716,0.048677619726053716,34.0,401.0,125.0,157.0636813525011,24669.0,0,0,0,0,0,0,0,0,1.0,145.83333333333334,34.333333333333336,245.66666666666666,0,0,0,0,0,0,3,103,3,737,-1,-1,3,0,542349.0,0.0,542349.0,542349.0,6.064778E7,0.0,6.064778E7,6.064778E7,No Label
147.32.84.165-82.103.128.82-2077-53-17,147.32.84.165,2077,82.103.128.82,53,17,10/08/2011 08:26:09 PM,61466378,7,5,207.0,602.0,31.0,29.0,29.571428571428573,0.7867957924694434,144.0,31.0,120.4,49.982997109016985,13.161667017373302,0.19522868258155704,5587852.545454545,1.83119540056882E7,6.0799964E7,11713.0,6.1433641E7,1.0238940166666666E7,2.4780634310949165E7,6.0821926E7,38779.0,6.1466378E7,1.53665945E7,3.0461136188953888E7,6.1057978E7,38772.0,0,0,0,0,56,40,0.11388339817257494,0.0813452844089821,29.0,144.0,64.61538461538461,54.22413125404971,2940.25641025641,0,0,0,0,0,0,0,0,0.0,70.0,29.571428571428573,120.4,0,0,0,0,0,0,7,207,5,602,-1,-1,7,0,408400.0,0.0,408400.0,408400.0,6.0799964E7,0.0,6.0799964E7,6.0799964E7,No Label
147.32.84.165-78.108.81.247-2077-53-17,147.32.84.165,2077,78.108.81.247,53,17,10/08/2011 06:42:50 PM,236917,1,2,28.0,235.0,28.0,28.0,28.0,0.0,207.0,28.0,117.5,126.572113832392,1110.0934082400165,12.662662451407034,118458.5,72292.47598816906,169577.0,67340.0,0,0,0,0,0,236917.0,236917.0,0.0,236917.0,236917.0,0,0,0,0,8,16,4.220887483802344,8.441774967604688,28.0,207.0,72.75,89.5,8010.25,0,0,0,0,0,0,0,0,2.0,97.0,28.0,117.5,0,0,0,0,0,0,1,28,2,235,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-78.108.80.90-2077-53-17,147.32.84.165,2077,78.108.80.90,53,17,10/08/2011 08:24:08 PM,256453,1,2,28.0,91.0,28.0,28.0,28.0,0.0,63.0,28.0,45.5,24.748737341529164,464.02264742467435,11.698049935075824,128226.5,111911.66893805131,207360.0,49093.0,0,0,0,0,0,256453.0,256453.0,0.0,256453.0,256453.0,0,0,0,0,8,16,3.899349978358608,7.798699956717216,28.0,63.0,36.75,17.5,306.25,0,0,0,0,0,0,0,0,2.0,49.0,28.0,45.5,0,0,0,0,0,0,1,28,2,91,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-193.169.178.59-2077-53-17,147.32.84.165,2077,193.169.178.59,53,17,10/08/2011 08:26:09 PM,19929337,7,5,232.0,454.0,34.0,32.0,33.142857142857146,1.069044967649698,130.0,32.0,90.8,37.13758204299251,34.42161673516786,0.602127406446085,1811757.9090909092,5726066.956033041,1.9074283E7,10.0,1.982278E7,3303796.6666666665,7758988.158251168,1.9139426E7,10.0,1.9929337E7,4982334.25,9439688.693894848,1.9140491E7,77965.0,0,0,0,0,56,40,0.35124098709354956,0.2508864193525354,32.0,130.0,55.23076923076923,36.290847896207126,1317.025641025641,0,0,0,0,0,0,0,0,0.0,59.833333333333336,33.142857142857146,90.8,0,0,0,0,0,0,7,232,5,454,-1,-1,7,0,788846.0,0.0,788846.0,788846.0,1.9074283E7,0.0,1.9074283E7,1.9074283E7,No Label
147.32.84.165-156.154.126.65-2077-53-17,147.32.84.165,2077,156.154.126.65,53,17,10/08/2011 06:35:45 PM,146607,1,2,32.0,128.0,32.0,32.0,32.0,0.0,96.0,32.0,64.0,45.254833995939045,1091.3530731820447,20.462870122163338,73303.5,72781.79388075015,124768.0,21839.0,0,0,0,0,0,146607.0,146607.0,0.0,146607.0,146607.0,0,0,0,0,8,16,6.820956707387778,13.641913414775557,32.0,96.0,48.0,32.0,1024.0,0,0,0,0,0,0,0,0,2.0,64.0,32.0,64.0,0,0,0,0,0,0,1,32,2,128,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-91.219.193.50-2077-53-17,147.32.84.165,2077,91.219.193.50,53,17,10/08/2011 05:29:05 PM,8141762,3,3,105.0,273.0,35.0,35.0,35.0,0.0,119.0,35.0,91.0,48.49742261192856,46.427296695727534,0.7369412173925005,1628352.4,3568103.122256811,8011031.0,7.0,8065935.0,4032967.5,5703467.435614979,8065928.0,7.0,8141762.0,4070881.0,5650152.291420294,8066142.0,75620.0,0,0,0,0,24,24,0.36847060869625026,0.36847060869625026,35.0,119.0,59.0,40.98780306383839,1680.0,0,0,0,0,0,0,0,0,1.0,68.83333333333333,35.0,91.0,0,0,0,0,0,0,3,105,3,273,-1,-1,3,0,75620.0,0.0,75620.0,75620.0,8011031.0,0.0,8011031.0,8011031.0,No Label
147.32.84.165-188.40.60.28-2077-53-17,147.32.84.165,2077,188.40.60.28,53,17,10/08/2011 06:35:52 PM,7786045,27,15,756.0,6958.0,28.0,28.0,28.0,0.0,495.0,28.0,463.8666666666666,120.57888151192424,990.7469068057018,5.39426628024883,189903.53658536583,918521.1447197362,5835316.0,4.0,7758103.0,298388.57692307694,1154548.648838088,5863324.0,4.0,7786045.0,556146.0714285714,1551897.5830073056,5863247.0,28142.0,0,0,0,0,216,120,3.467742608731391,1.9265236715174392,28.0,495.0,180.04651162790697,221.42213008171177,49027.75968992249,0,0,0,0,0,0,0,0,0.0,184.33333333333334,28.0,463.8666666666667,0,0,0,0,0,0,27,756,15,6958,-1,-1,27,0,1101671.0,0.0,1101671.0,1101671.0,5835316.0,0.0,5835316.0,5835316.0,No Label
147.32.84.165-80.92.10.253-2077-53-17,147.32.84.165,2077,80.92.10.253,53,17,10/08/2011 08:24:08 PM,3444145,3,1,96.0,32.0,32.0,32.0,32.0,0.0,32.0,32.0,32.0,0.0,37.164521238217326,1.1613912886942914,1148048.3333333335,1767580.8801979425,3183521.0,3.0,3183524.0,1591762.0,2251087.1658294355,3183521.0,3.0,0,0,0,0,0,0,0,0,0,24,8,0.8710434665207185,0.29034782217357286,32.0,32.0,32.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,32.0,32.0,0,0,0,0,0,0,3,96,1,32,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-92.53.98.100-2077-53-17,147.32.84.165,2077,92.53.98.100,53,17,10/08/2011 08:26:09 PM,8309258,5,4,148.0,647.0,31.0,28.0,29.6,1.3416407864998738,351.0,28.0,161.75,159.64831140144682,95.67641298416778,1.0831292035943523,1038657.25,2731243.670096712,7794721.0,10.0,8196671.0,2049167.75,3865997.299018834,7845413.0,10.0,8309258.0,2769752.6666666665,4398992.83193032,7845830.0,69797.0,0,0,0,0,40,32,0.6017384464413068,0.48139075715304547,28.0,351.0,82.30000000000001,114.772286627817,13172.677777777779,0,0,0,0,0,0,0,0,0.0,91.44444444444444,29.6,161.75,0,0,0,0,0,0,5,148,4,647,-1,-1,5,0,463428.0,0.0,463428.0,463428.0,7794721.0,0.0,7794721.0,7794721.0,No Label
147.32.84.165-192.36.144.107-2077-53-17,147.32.84.165,2077,192.36.144.107,53,17,10/08/2011 06:39:49 PM,59898510,3,3,88.0,250.0,30.0,29.0,29.333333333333332,0.5773502691896257,123.0,30.0,83.33333333333333,47.982635748084256,5.64287826191336,0.1001694366020123,1.1979702E7,2.6360477417340558E7,5.9132949E7,32320.0,5.9279088E7,2.9639544E7,4.175577972884772E7,5.9165339E7,113749.0,5.989851E7,2.9949255E7,4.1478548615788594E7,5.9279018E7,619492.0,0,0,0,0,24,24,0.05008471830100615,0.05008471830100615,29.0,123.0,52.57142857142857,39.945200558002554,1595.6190476190477,0,0,0,0,0,0,0,0,1.0,61.333333333333336,29.333333333333332,83.33333333333333,0,0,0,0,0,0,3,88,3,250,-1,-1,3,0,619492.0,0.0,619492.0,619492.0,5.9132949E7,0.0,5.9132949E7,5.9132949E7,No Label
147.32.84.165-192.5.6.30-2077-53-17,147.32.84.165,2077,192.5.6.30,53,17,10/08/2011 08:24:08 PM,60116581,7,5,250.0,536.0,40.0,32.0,35.714285714285715,3.6839419880650364,210.0,32.0,107.2,64.20825492099905,13.074595842368348,0.19961215026516563,5465143.727272727,1.6539304763571255E7,5.5204267E7,7.0,5.9809282E7,9968213.666666666,2.22859114780926E7,5.5335178E7,7.0,6.0116581E7,1.502914525E7,2.7050426801530596E7,5.5507564E7,119978.0,0,0,0,0,56,40,0.11644042098801329,0.08317172927715234,32.0,210.0,62.92307692307692,52.051995700551736,2709.4102564102564,0,0,0,0,0,0,0,0,0.0,68.16666666666667,35.714285714285715,107.2,0,0,0,0,0,0,7,250,5,536,-1,-1,7,0,4609017.0,0.0,4609017.0,4609017.0,5.5204267E7,0.0,5.5204267E7,5.5204267E7,No Label
147.32.84.165-89.31.142.100-2077-53-17,147.32.84.165,2077,89.31.142.100,53,17,10/08/2011 05:57:10 PM,57105,1,2,41.0,98.0,41.0,41.0,41.0,0.0,57.0,41.0,49.0,11.313708498984761,2434.112599597233,52.53480430785395,28552.5,4521.947865687971,31750.0,25355.0,0,0,0,0,0,57105.0,57105.0,0.0,57105.0,57105.0,0,0,0,0,8,16,17.511601435951317,35.02320287190263,41.0,57.0,45.0,8.0,64.0,0,0,0,0,0,0,0,0,2.0,60.0,41.0,49.0,0,0,0,0,0,0,1,41,2,98,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-193.232.130.14-2077-53-17,147.32.84.165,2077,193.232.130.14,53,17,10/08/2011 08:26:16 PM,114453772,9,6,276.0,963.0,36.0,27.0,30.666666666666668,3.24037034920393,293.0,36.0,160.5,99.97349648781922,10.825331296202277,0.13105727961503968,8175269.428571428,1.9631161028922793E7,5.5043767E7,8.0,1.14347856E8,1.4293482E7,2.4886212898015823E7,5.5149692E7,9.0,1.14453772E8,2.28907544E7,2.9139306758843068E7,5.5355605E7,105936.0,0,0,0,0,72,48,0.07863436776902381,0.05242291184601587,27.0,293.0,79.6875,86.70926036666056,7518.4958333333325,0,0,0,0,0,0,0,0,0.0,85.0,30.666666666666668,160.5,0,0,0,0,0,0,9,276,6,963,-1,-1,9,0,2614758.0,3548010.097979993,5123580.0,105936.0,5.4456209E7,830932.492280811,5.5043767E7,5.3868651E7,No Label
147.32.84.165-212.20.0.126-2077-53-17,147.32.84.165,2077,212.20.0.126,53,17,10/08/2011 08:26:09 PM,408536,1,2,28.0,170.0,28.0,28.0,28.0,0.0,142.0,28.0,85.0,80.61017305526642,484.65741085240955,7.3432941038243875,204268.0,111285.87943670122,282959.0,125577.0,0,0,0,0,0,408536.0,408536.0,0.0,408536.0,408536.0,0,0,0,0,8,16,2.447764701274796,4.895529402549592,28.0,142.0,56.5,57.0,3249.0,0,0,0,0,0,0,0,0,2.0,75.33333333333333,28.0,85.0,0,0,0,0,0,0,1,28,2,170,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-195.222.130.67-2077-53-17,147.32.84.165,2077,195.222.130.67,53,17,10/08/2011 06:33:44 PM,518523,1,2,29.0,103.0,29.0,29.0,29.0,0.0,74.0,29.0,51.5,31.81980515339464,254.56922836595487,5.785664281044428,259261.5,192107.4774195424,395102.0,123421.0,0,0,0,0,0,518523.0,518523.0,0.0,518523.0,518523.0,0,0,0,0,8,16,1.9285547603481428,3.8571095206962855,29.0,74.0,40.25,22.5,506.25,0,0,0,0,0,0,0,0,2.0,53.666666666666664,29.0,51.5,0,0,0,0,0,0,1,29,2,103,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-77.222.41.3-2077-53-17,147.32.84.165,2077,77.222.41.3,53,17,10/08/2011 08:26:09 PM,496278,3,3,80.0,415.0,30.0,25.0,26.666666666666668,2.886751345948129,195.0,30.0,138.33333333333334,93.85272150200726,997.4248304377788,12.08999794470035,99255.6,62261.43750589124,203856.0,54679.0,334238.0,167119.0,51953.963640900394,203856.0,130382.0,496278.0,248139.0,166130.49559909222,365611.0,130667.0,0,0,0,0,24,24,6.044998972350175,6.044998972350175,25.0,195.0,75.0,80.31189202104505,6450.0,0,0,0,0,0,0,0,0,1.0,87.5,26.666666666666668,138.33333333333334,0,0,0,0,0,0,3,80,3,415,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-77.222.40.2-2077-53-17,147.32.84.165,2077,77.222.40.2,53,17,10/08/2011 08:26:09 PM,387490,1,2,27.0,219.0,27.0,27.0,27.0,0.0,192.0,27.0,109.5,116.67261889578035,634.8550930346589,7.742135280910475,193745.0,195848.77939880043,332231.0,55259.0,0,0,0,0,0,387490.0,387490.0,0.0,387490.0,387490.0,0,0,0,0,8,16,2.5807117603034917,5.161423520606983,27.0,192.0,68.25,82.5,6806.25,0,0,0,0,0,0,0,0,2.0,91.0,27.0,109.5,0,0,0,0,0,0,1,27,2,219,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-195.2.83.38-2077-53-17,147.32.84.165,2077,195.2.83.38,53,17,10/08/2011 08:27:10 PM,270430,1,2,25.0,244.0,25.0,25.0,25.0,0.0,219.0,25.0,122.0,137.17871555019022,994.7121251340458,11.093443774729135,135215.0,103446.89366046716,208363.0,62067.0,0,0,0,0,0,270430.0,270430.0,0.0,270430.0,270430.0,0,0,0,0,8,16,3.6978145915763783,7.3956291831527565,25.0,219.0,73.5,97.0,9409.0,0,0,0,0,0,0,0,0,2.0,98.0,25.0,122.0,0,0,0,0,0,0,1,25,2,244,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-212.188.8.37-2077-53-17,147.32.84.165,2077,212.188.8.37,53,17,10/08/2011 08:25:08 PM,286259,1,2,28.0,143.0,28.0,28.0,28.0,0.0,115.0,28.0,71.5,61.518289963229634,597.3611310037414,10.480019842170902,143129.5,98704.32847904899,212924.0,73335.0,0,0,0,0,0,286259.0,286259.0,0.0,286259.0,286259.0,0,0,0,0,8,16,3.4933399473903006,6.986679894780601,28.0,115.0,49.75,43.5,1892.25,0,0,0,0,0,0,0,0,2.0,66.33333333333333,28.0,71.5,0,0,0,0,0,0,1,28,2,143,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-64.202.107.127-2077-53-17,147.32.84.165,2077,64.202.107.127,53,17,10/08/2011 08:24:08 PM,392274,1,2,29.0,167.0,29.0,29.0,29.0,0.0,138.0,29.0,83.5,77.07463914933368,499.6507543196847,7.647715627342112,196137.0,93472.44540504972,262232.0,130042.0,0,0,0,0,0,392274.0,392274.0,0.0,392274.0,392274.0,0,0,0,0,8,16,2.549238542447371,5.098477084894742,29.0,138.0,56.25,54.5,2970.25,0,0,0,0,0,0,0,0,2.0,75.0,29.0,83.5,0,0,0,0,0,0,1,29,2,167,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
147.32.84.165-79.175.14.202-2077-53-17,147.32.84.165,2077,79.175.14.202,53,17,10/08/2011 08:27:10 PM,6211276,11,1,328.0,34.0,35.0,27.0,29.818181818181817,3.250174820472949,34.0,34.0,34.0,0.0,58.281100372934645,1.9319701781083307,564661.4545454545,1707876.0832369756,5713221.0,8.0,6163403.0,616340.2999999999,1791170.6234099811,5713221.0,8.0,0,0,0,0,0,0,0,0,0,88,8,1.77097266326597,0.1609975148423609,27.0,35.0,30.46153846153846,3.356967496004507,11.269230769230768,0,0,0,0,0,0,0,0,0.0,33.0,29.818181818181817,34.0,0,0,0,0,0,0,11,328,1,34,-1,-1,11,0,498047.0,0.0,498047.0,498047.0,5713221.0,0.0,5713221.0,5713221.0,No Label
147.32.84.165-199.19.56.1-2077-53-17,147.32.84.165,2077,199.19.56.1,53,17,10/08/2011 08:27:10 PM,60236850,7,5,244.0,542.0,36.0,33.0,34.857142857142854,1.4638501094227996,158.0,34.0,108.4,46.67761776269222,13.048491081455953,0.19921360429703747,5476077.272727273,1.7908384620441932E7,5.9471575E7,355.0,5.9974264E7,9995710.666666666,2.430936744753503E7,5.9616814E7,355.0,6.023685E7,1.5059212500000002E7,2.9828819273670863E7,5.9802154E7,3812.0,0,0,0,0,56,40,0.11620793583993852,0.08300566845709893,33.0,158.0,63.07692307692308,46.02438038413542,2118.2435897435894,0,0,0,0,0,0,0,0,0.0,68.33333333333333,34.857142857142854,108.4,0,0,0,0,0,0,7,244,5,542,-1,-1,7,0,262528.0,0.0,262528.0,262528.0,5.9471575E7,0.0,5.9471575E7,5.9471575E7,No Label
147.32.84.165-89.108.79.71-2077-53-17,147.32.84.165,2077,89.108.79.71,53,17,10/08/2011 06:37:47 PM,272657,1,2,30.0,174.0,30.0,30.0,30.0,0.0,144.0,30.0,87.0,80.61017305526642,748.1927843407652,11.002835063834782,136328.5,111297.9002519814,215028.0,57629.0,0,0,0,0,0,272657.0,272657.0,0.0,272657.0,272657.0,0,0,0,0,8,16,3.667611687944927,7.335223375889854,30.0,144.0,58.5,57.0,3249.0,0,0,0,0,0,0,0,0,2.0,78.0,30.0,87.0,0,0,0,0,0,0,1,30,2,174,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
